,Item_Identifier,Item_Outlet_Sales
5176,FDI35,2701.101
5177,NCV05,2482.4214
5178,FDR28,2585.8887
5179,FDH31,1569.2189
5180,FDP59,353.32138
5181,FDS19,987.64185
5182,FDM60,649.98145
5183,FDJ44,2575.58
5184,DRH51,1345.3447
5185,DRC25,1373.2218
5186,DRE25,1481.8597
5187,NCX05,1981.0227
5188,FDR11,2624.6807
5189,DRP47,3938.2144
5190,DRC49,252.25766
5191,FDQ47,1044.9182
5192,FDL20,1783.3191
5193,FDM34,2187.6978
5194,NCN55,3952.6711
5195,FDD41,1711.2639
5196,FDE52,1412.0099
5197,NCT18,417.20615
5198,FDJ32,704.99194
5199,FDE16,3557.9324
5200,FDZ09,2542.3784
5201,DRZ11,2047.2323
5202,FDK41,1375.1471
5203,FDE56,1019.96814
5204,FDH34,3169.122
5205,DRI49,1265.3994
5206,DRI59,3703.6628
5207,DRC36,2925.6292
5208,FDS15,353.32138
5209,FDI07,2847.5686
5210,FDZ15,1661.2576
5211,NCX41,5577.6895
5212,NCO29,433.28098
5213,FDF57,2754.7424
5214,FDI33,1489.0487
5215,DRJ47,2833.2366
5216,FDB34,1348.177
5217,FDY22,3323.506
5218,DRL11,2647.145
5219,FDY46,3280.4612
5220,FDG17,3964.7898
5221,FDE52,1135.3661
5222,DRP47,6046.1006
5223,FDO01,164.40903
5224,FDL09,2667.8738
5225,FDR57,2614.281
5226,DRD37,852.6328
5227,FDQ36,1077.42
5228,FDL33,3224.4675
5229,FDL48,795.1583
5230,FDL28,3921.7314
5231,NCN29,783.07275
5232,FDO13,2724.3174
5233,FDB38,2572.7532
5234,FDI36,3305.2578
5235,FDI58,1456.6007
5236,FDH22,1807.4753
5237,FDQ27,1680.9734
5238,FDT33,2732.0967
5239,FDC56,1812.4114
5240,FDF14,2479.7942
5241,FDQ39,3214.4434
5242,NCM43,2717.1716
5243,FDS46,2087.1313
5244,FDI22,3629.576
5245,NCE43,2821.9033
5246,FDZ36,494.9908
5247,FDR13,355.8248
5248,FDP46,1162.0634
5249,FDW56,493.33505
5250,FDB40,2580.4329
5251,FDM28,2630.8267
5252,FDV49,4070.9846
5253,NCS53,2372.499
5254,FDO03,3927.558
5255,FDT15,3304.668
5256,FDD33,3856.8523
5257,FDX13,4166.1836
5258,FDH60,3095.3228
5259,DRH51,1306.685
5260,NCL07,711.8484
5261,FDW51,3326.1255
5262,FDF21,503.22018
5263,FDH26,346.38803
5264,FDJ03,817.2521
5265,FDU35,1527.025
5266,DRL01,3367.8826
5267,FDE59,626.5043
5268,FDI60,1125.0481
5269,DRH39,1231.054
5270,FDK36,785.49817
5271,FDN52,1333.9974
5272,FDU12,4229.502
5273,NCT05,6061.0312
5274,FDS37,3045.226
5275,FDK24,796.7511
5276,DRF36,3300.5193
5277,FDN46,347.48874
5278,NCN06,2561.6309
5279,FDD59,1349.7296
5280,FDM14,1589.5907
5281,FDO10,709.8429
5282,FDU35,1519.9508
5283,NCA30,2807.9524
5284,NCO41,1570.6493
5285,FDI24,2834.605
5286,FDZ16,3238.0623
5287,FDV47,1364.7548
5288,FDV16,638.40405
5289,FDZ22,1381.3445
5290,FDO20,756.8251
5291,FDW38,922.2543
5292,FDW52,2585.8887
5293,FDT43,126.46933
5294,NCS29,3583.8186
5295,NCC31,2533.5789
5296,FDA21,3240.7068
5297,FDQ55,1916.4476
5298,NCE54,1031.7739
5299,FDD45,1514.1631
5300,NCP17,1093.6333
5301,FDR47,3216.965
5302,DRM35,2989.8652
5303,FDR47,493.33505
5304,FDX19,496.13266
5305,FDV22,3761.0679
5306,FDQ46,2949.024
5307,DRO47,1749.5531
5308,FDB44,603.0231
5309,FDN02,590.26917
5310,FDW10,3889.4927
5311,FDJ41,789.126
5312,FDM50,925.8965
5313,FDW10,4232.7046
5314,FDY48,1704.858
5315,NCE30,5441.1562
5316,FDO04,959.82983
5317,FDQ26,109.00546
5318,NCX29,2203.5647
5319,FDE39,1903.0887
5320,NCR54,5292.427
5321,NCP55,1638.8284
5322,FDX22,3906.07
5323,FDI05,1159.6907
5324,FDC51,3318.959
5325,FDC10,1891.9683
5326,FDJ46,2809.1372
5327,FDV10,59.075535
5328,FDX12,6124.082
5329,FDL43,276.13925
5330,DRB13,3026.4404
5331,FDF59,3348.772
5332,FDT35,2684.269
5333,NCJ19,929.8644
5334,FDT35,2433.773
5335,FDI48,800.59607
5336,DRC24,365.01035
5337,NCZ05,1698.0242
5338,FDJ57,3227.53
5339,FDX11,3197.163
5340,FDE09,1933.5859
5341,NCK06,2094.9648
5342,DRE37,3214.4434
5343,FDV56,1673.0177
5344,FDY43,2729.7776
5345,FDV35,2434.745
5346,FDF05,878.48364
5347,FDA36,3210.7725
5348,FDS13,5494.3013
5349,FDU47,2171.7395
5350,FDI36,503.22018
5351,FDH48,1346.6187
5352,FDZ14,2058.3293
5353,FDS46,2040.4519
5354,FDE21,1967.9525
5355,FDA26,3796.6985
5356,FDV12,1694.5862
5357,FDL46,345.93967
5358,FDN57,2149.0864
5359,NCJ18,1894.0707
5360,FDO36,2867.8667
5361,FDX55,3146.5461
5362,FDT25,341.37338
5363,FDD16,1088.9652
5364,NCX18,3081.3035
5365,NCG55,1679.244
5366,NCV18,1438.4913
5367,NCS18,1757.3206
5368,FDC37,1591.5889
5369,FDE47,2080.409
5370,DRG49,576.86487
5371,FDC39,3620.9163
5372,FDH24,430.24496
5373,FDV39,4377.9116
5374,NCL17,2086.2625
5375,NCY53,1956.1202
5376,FDH52,1063.7566
5377,NCD19,594.3867
5378,FDI44,1128.02
5379,DRD49,6090.1724
5380,FDN08,1933.672
5381,FDO20,6339.7837
5382,FDY02,4264.7866
5383,FDX23,1447.2551
5384,FDX01,1942.8833
5385,FDH20,2561.1248
5386,NCX41,3548.6577
5387,FDD21,3052.4995
5388,DRH11,99.12045
5389,DRE60,3392.5007
5390,FDB10,3864.278
5391,FDH38,1854.7148
5392,NCL07,425.38766
5393,FDD48,1882.0894
5394,NCT54,2552.293
5395,FDF32,5438.423
5396,DRH51,1330.7736
5397,DRG03,2569.8113
5398,NCY42,365.2142
5399,FDH32,1550.3866
5400,NCJ06,3115.0276
5401,FDH47,2562.178
5402,FDZ08,1169.3085
5403,FDK16,1544.3411
5404,DRG01,912.9286
5405,NCM53,2662.0422
5406,NCB07,3298.176
5407,NCZ06,3900.0232
5408,FDU48,2113.472
5409,NCB55,1639.2682
5410,FDP15,4353.839
5411,FDF17,3102.9824
5412,NCN06,2774.6616
5413,DRM48,454.09677
5414,FDH10,2521.012
5415,FDC60,1170.961
5416,FDE35,708.8087
5417,DRI23,2571.501
5418,NCR38,4012.4314
5419,FDP04,1077.5476
5420,NCW17,2071.2322
5421,FDX34,2062.3574
5422,NCK53,1441.7927
5423,NCO54,88.39609
5424,NCH55,2084.8909
5425,FDT44,3016.039
5426,DRG49,3885.4712
5427,FDX46,109.00546
5428,DRG36,2913.8926
5429,FDU37,1344.2781
5430,FDK10,3216.1897
5431,DRF37,6220.244
5432,FDC44,1865.7864
5433,FDP15,4233.349
5434,FDZ27,1356.7563
5435,FDY22,303.8658
5436,DRG51,2791.76
5437,FDN58,3856.4192
5438,FDW01,2522.7344
5439,FDX24,1231.5251
5440,FDO51,722.6328
5441,FDJ52,4154.377
5442,NCY06,297.6932
5443,FDE20,2312.1318
5444,FDT23,200.18771
5445,FDQ51,791.9221
5446,FDE35,984.1417
5447,FDB46,3464.0898
5448,NCG19,3781.3904
5449,NCL06,3640.5903
5450,FDT36,29.617283
5451,FDC56,2076.645
5452,FDJ26,3531.5046
5453,FDZ59,2739.7607
5454,FDV11,4696.194
5455,FDR13,334.84384
5456,FDI15,4578.9507
5457,FDF47,2875.3164
5458,NCB54,324.85837
5459,NCK19,5292.427
5460,FDX16,2519.1953
5461,FDL50,2012.4038
5462,NCE31,696.1693
5463,DRJ01,2680.9539
5464,FDE22,2610.3545
5465,FDY20,295.23898
5466,NCO14,654.5193
5467,NCR50,2539.6484
5468,DRM47,3219.7253
5469,FDO27,332.50937
5470,FDJ20,3291.7937
5471,NCX17,3506.0886
5472,FDG59,667.44885
5473,FDD52,1567.5814
5474,FDO48,3866.928
5475,FDC59,171.65195
5476,FDS15,1434.1677
5477,FDB47,3689.8591
5478,FDV14,304.57504
5479,FDB27,3166.489
5480,FDA35,2142.2668
5481,FDN51,3779.8833
5482,FDO39,498.42172
5483,FDB28,3181.0637
5484,DRJ25,783.07275
5485,FDH46,2671.3376
5486,FDI10,2831.8867
5487,FDU21,433.7142
5488,FDD09,3034.4146
5489,FDD10,2940.4539
5490,FDN31,415.541
5491,FDA46,2888.6152
5492,FDM56,1676.2185
5493,FDF11,663.28845
5494,FDS32,1850.7487
5495,NCM06,2479.7883
5496,FDZ26,4160.5796
5497,FDO01,1920.9087
5498,FDJ46,2906.3076
5499,FDG26,714.64966
5500,FDZ38,3043.6816
5501,NCO55,1665.7207
5502,FDT60,2132.3818
5503,FDW37,1357.5377
5504,NCK42,2977.2825
5505,FDA45,2760.0889
5506,FDW55,3771.0332
5507,FDY44,3264.8086
5508,FDQ31,1383.1067
5509,FDM09,2905.8723
5510,FDH12,1424.2828
5511,NCQ43,1712.6903
5512,FDT33,2840.0227
5513,NCT41,2200.364
5514,DRJ25,104.12436
5515,NCQ41,3186.553
5516,NCN17,1705.8595
5517,DRO35,3045.226
5518,FDU27,572.1953
5519,FDY43,4408.6357
5520,FDG46,1979.2681
5521,DRL49,2200.364
5522,NCB55,994.5597
5523,FDK28,4139.15
5524,FDO49,774.49646
5525,FDT03,2782.0574
5526,FDW33,2662.0422
5527,FDR02,1957.7675
5528,FDF50,3207.2651
5529,FDA40,1171.6791
5530,NCT53,2349.0837
5531,FDY60,2273.944
5532,FDP44,2677.55
5533,NCQ50,3345.069
5534,NCC30,3010.3945
5535,FDQ60,1775.4095
5536,FDG41,1669.5602
5537,FDQ03,3940.5696
5538,FDM03,1596.0488
5539,FDZ51,1250.1047
5540,DRF51,666.7511
5541,FDF39,4461.6045
5542,FDW52,2760.68
5543,FDY22,2528.385
5544,FDG14,2484.662
5545,FDA57,721.93994
5546,FDL45,365.18222
5547,FDX28,1529.6285
5548,NCQ54,2690.8003
5549,FDH40,1206.216
5550,FDU52,2695.725
5551,FDT60,314.20822
5552,FDK08,1594.7025
5553,FDN04,2935.8499
5554,FDE50,3136.1387
5555,FDI16,817.2521
5556,FDM50,1001.8319
5557,NCV30,991.99414
5558,FDT44,1900.1213
5559,FDY60,2484.0723
5560,FDT56,944.65784
5561,FDV58,2371.529
5562,FDU04,1988.5508
5563,NCN05,5106.293
5564,FDI53,2383.9092
5565,FDD34,2613.2024
5566,FDW47,3315.16
5567,FDT51,2961.9434
5568,FDO27,1488.8268
5569,NCQ18,1460.596
5570,NCW05,1625.7871
5571,FDI15,439.6329
5572,NCH43,522.39905
5573,FDT40,2054.728
5574,NCG19,3826.5234
5575,NCM30,734.01184
5576,FDB38,2651.461
5577,FDB22,2472.15
5578,FDC58,682.9232
5579,NCI29,2121.3054
5580,FDA23,183.58041
5581,DRG48,2450.9766
5582,FDV21,1959.4553
5583,NCG18,367.06894
5584,FDG40,644.051
5585,FDU24,1354.6895
5586,FDA22,2780.78
5587,FDY35,759.9707
5588,FDJ15,3131.527
5589,NCW18,3427.9014
5590,FDK56,2841.474
5591,FDF44,2128.5571
5592,FDP51,2050.7314
5593,FDU22,3037.5818
5594,FDM28,2989.7063
5595,NCL42,3871.4565
5596,FDJ15,529.79565
5597,FDI32,1641.9579
5598,DRL11,2601.158
5599,DRO59,912.9286
5600,FDA07,351.2585
5601,NCO53,3076.8835
5602,FDO21,3434.5847
5603,FDW39,2811.0923
5604,NCV17,2106.441
5605,FDE22,2602.7163
5606,NCB06,2308.8079
5607,DRF48,3200.301
5608,FDB05,3944.5537
5609,FDP28,6221.713
5610,FDP23,3526.9592
5611,NCS41,2838.2734
5612,FDS40,423.3895
5613,FDA16,3617.287
5614,FDN20,2816.8748
5615,FDF04,6112.4604
5616,DRG36,2487.579
5617,FDW16,1287.819
5618,FDU09,964.8756
5619,FDW01,2494.2058
5620,FDB15,3796.1619
5621,NCJ17,1438.4913
5622,NCT18,2838.2734
5623,FDG16,3188.2998
5624,FDP27,3187.3762
5625,FDQ44,3253.091
5626,FDL50,3358.0671
5627,FDW57,4739.6465
5628,FDS34,1879.1019
5629,NCV30,1030.2426
5630,FDD26,2821.0913
5631,FDA03,2442.6729
5632,FDS27,2701.4028
5633,FDM12,3216.566
5634,NCV42,2857.206
5635,NCS41,3180.9067
5636,FDN56,1869.8431
5637,DRK59,3827.084
5638,NCG18,1663.7285
5639,NCN26,1930.019
5640,FDI60,1724.325
5641,NCI43,808.9729
5642,NCL17,2213.1482
5643,FDQ19,723.27075
5644,FDY43,2762.2742
5645,FDR36,726.02344
5646,FDJ58,2892.3777
5647,DRY23,662.8458
5648,FDK26,5206.5127
5649,DRH03,1565.3801
5650,FDC10,342.71445
5651,FDD23,3177.4487
5652,FDP32,1982.1274
5653,FDO31,1377.783
5654,FDQ57,2479.7883
5655,FDX32,3759.0198
5656,FDC39,5598.332
5657,FDU55,4326.602
5658,FDL45,2088.047
5659,DRK37,3338.6277
5660,FDK22,3461.849
5661,DRG37,3770.6775
5662,FDK22,3564.3564
5663,DRH36,914.4872
5664,DRC36,2578.5637
5665,DRE03,1197.9266
5666,FDF34,3132.8853
5667,FDZ22,1305.7389
5668,FDC44,313.97604
5669,FDN31,5202.2505
5670,FDO03,3986.394
5671,FDA01,960.30786
5672,NCH42,3991.021
5673,FDF46,1663.823
5674,DRL35,672.9806
5675,FDW46,1086.4579
5676,FDB58,2148.1304
5677,FDD47,2475.4082
5678,NCO17,1806.3931
5679,FDJ26,3578.8574
5680,FDU37,1284.108
