Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
1313,9.395,0,0.040124625,11,85.1908,3,2009,1,2,2,1342.2528
1448,9.195,0,0.048059871,9,105.8622,8,1997,2,0,1,2223.1062
1395,7.935,0,0.031730739,9,261.091,6,2004,2,1,1,2366.919
933,19.2,1,0.094300933,5,187.5214,3,2009,1,2,2,1695.7926
1162,16.1,0,0.034300475,6,253.2356,6,2004,2,1,1,5849.7188
1065,16.0,1,0.106731895,0,183.6634,6,2004,2,1,1,2544.6876
1181,14.1,0,0.066979957,13,196.7084,9,1999,1,0,1,3174.5344
1439,12.857645184136183,0,0.169943195,8,116.2492,4,1985,2,0,0,115.8492
165,12.857645184136183,0,0.052964982,6,57.793,5,1985,1,2,3,1754.383
1064,6.385,1,0.123961415,13,33.2874,7,2002,1,1,1,141.1496
554,8.395,0,0.0,13,98.7042,1,1987,0,2,1,892.8378
409,12.857645184136183,1,0.090473389,5,229.7984,5,1985,1,2,3,6024.1584
81,9.5,0,0.085437778,7,188.4872,3,2009,1,2,2,3592.6568
1193,12.857645184136183,0,0.044000492,8,148.2734,4,1985,2,0,0,296.9468
1366,17.35,0,0.020559846,11,78.7618,8,1997,2,0,1,1288.9888
43,7.27,0,0.071077939,14,114.2518,8,1997,2,0,1,2618.5914
1043,18.0,0,0.039090105,13,148.4418,7,2002,1,1,1,4119.9704
328,14.15,0,0.038123176,15,123.5046,2,2007,1,1,1,1992.0736
1457,20.0,0,0.05848134,8,113.3544,8,1997,2,0,1,2572.6512
1327,8.39,0,0.20168772,9,162.8868,0,1998,1,2,0,327.5736
414,17.1,1,0.046903482,3,142.0838,7,2002,1,1,1,2528.7084
415,10.5,0,0.052637056,5,88.583,9,1999,1,0,1,808.947
1431,16.2,0,0.08425957,9,192.3162,0,1998,1,2,0,769.6648
1446,12.857645184136183,0,0.010467749,9,162.9526,4,1985,2,0,0,822.263
101,7.905,0,0.064011067,7,230.2694,1,1987,0,2,1,4567.388
693,12.857645184136183,0,0.013745883,5,62.0168,5,1985,1,2,3,1534.0032
936,7.63,1,0.134919202,13,46.9402,9,1999,1,0,1,780.9834
983,16.1,1,0.0,5,35.1558,2,2007,1,1,1,339.558
758,9.5,1,0.010917052,13,185.3608,8,1997,2,0,1,2021.3688
81,9.5,0,0.085020342,7,188.7872,1,1987,0,2,1,1701.7848
285,20.25,1,0.014793357,4,191.5162,8,1997,2,0,1,3078.6592
1301,12.857645184136183,0,0.293417759,9,194.6136,4,1985,2,0,0,583.2408
568,12.857645184136183,0,0.133198355,0,91.083,4,1985,2,0,0,89.883
1243,18.35,0,0.089163056,9,191.3504,7,2002,1,1,1,3259.7568
97,8.395,0,0.072088552,7,253.704,9,1999,1,0,1,4554.072
841,9.3,0,0.11184963,1,64.6826,2,2007,1,1,1,774.9912
1428,8.27,0,0.018797945,8,241.288,1,1987,0,2,1,5512.824
1216,16.6,0,0.027573983,9,176.6344,6,2004,2,1,1,2676.516
834,20.35,0,0.089608321,4,262.1594,9,1999,1,0,1,3139.9128
129,9.3,0,0.042463728,7,121.9388,3,2009,1,2,2,1114.5492
1051,12.6,1,0.021951613,6,250.9092,1,1987,0,2,1,4731.1748
1200,6.965,0,0.047784475,9,158.8604,0,1998,1,2,0,316.9208
562,6.92,1,0.131128467,2,93.1804,9,1999,1,0,1,1561.9668
1358,20.7,0,0.039405676,9,149.8366,3,2009,1,2,2,2267.049
333,18.5,0,0.052025392,13,118.4124,1,1987,0,2,1,2370.248
599,15.6,0,0.088215871,13,220.1798,2,2007,1,1,1,5068.7354
1246,12.857645184136183,0,0.090778148,9,153.1024,4,1985,2,0,0,303.6048
514,12.5,0,0.112399145,3,120.444,9,1999,1,0,1,1438.128
794,6.78,1,0.0,6,227.4694,8,1997,2,0,1,3197.1716
635,17.5,0,0.015623754,6,182.6266,3,2009,1,2,2,3135.2522
120,15.2,0,0.0,14,96.6752,8,1997,2,0,1,479.376
1123,20.6,1,0.030504756,4,212.6244,6,2004,2,1,1,3599.3148
425,12.8,0,0.076045655,6,96.541,6,2004,2,1,1,3765.099
1461,12.15,0,0.079755214,8,36.6506,3,2009,1,2,2,493.3578
670,6.76,1,0.02914662,6,79.296,2,2007,1,1,1,1118.544
283,16.75,1,0.008184912,3,101.2674,1,1987,0,2,1,1528.011
894,5.985,0,0.096337184,5,125.2678,2,2007,1,1,1,763.0068
483,11.1,0,0.111122936,6,189.2846,3,2009,1,2,2,3630.6074
976,11.5,0,0.286357776,13,123.9704,0,1998,1,2,0,375.5112
1248,8.51,0,0.051936086,9,142.947,6,2004,2,1,1,3006.087
1354,19.5,0,0.014332439,9,57.1614,3,2009,1,2,2,1381.535
585,10.1,1,0.053692878,6,222.9088,7,2002,1,1,1,5145.3024
1032,18.35,1,0.094279004,6,86.3882,6,2004,2,1,1,1545.9876
152,7.855,1,0.073858923,4,218.6482,1,1987,0,2,1,3723.8194
895,16.35,0,0.020547951,6,51.2324,8,1997,2,0,1,571.2564
1449,13.5,0,0.055075504,8,33.3874,9,1999,1,0,1,282.2992
473,8.42,1,0.030890618,3,228.7352,9,1999,1,0,1,5954.9152
771,15.7,1,0.008734284,10,207.898,6,2004,2,1,1,3095.97
1386,12.857645184136183,0,0.020388413,9,44.4112,5,1985,1,2,3,767.0016
1364,12.857645184136183,0,0.028207784,9,195.5478,4,1985,2,0,0,387.4956
1402,14.5,0,0.089778187,8,158.4604,8,1997,2,0,1,2693.8268
690,20.0,0,0.034363029,0,43.5086,6,2004,2,1,1,401.4774
1121,4.88,1,0.0,0,53.1298,6,2004,2,1,1,808.947
1176,17.6,0,0.008033611,4,174.2422,3,2009,1,2,2,4311.055
4,6.115,1,0.01179078,14,189.053,0,1998,1,2,0,948.765
587,12.857645184136183,0,0.075603699,13,215.1218,5,1985,1,2,3,3205.827
572,10.1,0,0.027041859,10,77.567,1,1987,0,2,1,306.268
1234,12.857645184136183,0,0.162856593,9,54.5956,4,1985,2,0,0,218.3824
1371,11.395,0,0.021602001,8,149.1708,6,2004,2,1,1,2708.4744
145,6.695,0,0.0,5,219.4456,8,1997,2,0,1,3094.6384
1021,12.35,1,0.038500421,6,110.757,8,1997,2,0,1,1208.427
986,9.6,1,0.027386122,13,259.2304,9,1999,1,0,1,4649.9472
608,13.0,1,0.030083482,3,61.922,6,2004,2,1,1,1557.972
1134,15.5,1,0.143670179,5,48.4692,0,1998,1,2,0,49.2692
783,13.5,1,0.160044589,6,145.4102,7,2002,1,1,1,3499.4448
1160,13.1,0,0.020853376,4,117.4782,1,1987,0,2,1,1906.8512
989,12.857645184136183,0,0.026174636,0,127.102,5,1985,1,2,3,3415.554
154,16.1,1,0.080010553,5,124.2362,0,1998,1,2,0,377.5086
980,5.905,0,0.045838211,3,222.5456,3,2009,1,2,2,3315.684
102,12.857645184136183,0,0.0,14,40.5138,4,1985,2,0,0,40.6138
1291,9.6,0,0.006692529,9,164.9184,1,1987,0,2,1,2972.1312
316,8.905,0,0.143129124,5,58.8878,8,1997,2,0,1,1151.1682
1075,8.355,0,0.013926425,0,93.0462,6,2004,2,1,1,1110.5544
1220,17.75,0,0.097909084,8,242.1196,7,2002,1,1,1,4097.3332
125,10.195,0,0.112203445,7,111.786,6,2004,2,1,1,1697.79
428,18.25,0,0.060589424,15,162.5526,2,2007,1,1,1,986.7156
448,20.75,1,0.129864461,12,240.188,3,2009,1,2,2,5992.2
1022,20.75,0,0.024144862,6,123.373,6,2004,2,1,1,2093.941
766,12.857645184136183,0,0.105085956,6,82.3908,5,1985,1,2,3,3691.1952
21,9.895,0,0.167831064,14,237.4564,8,1997,2,0,1,715.0692
1177,19.7,1,0.018098194,10,104.599,3,2009,1,2,2,309.597
718,12.65,0,0.069532901,10,51.8324,9,1999,1,0,1,1090.5804
309,11.35,1,0.005561798,6,168.379,2,2007,1,1,1,3225.801
625,12.6,1,0.062700289,5,102.199,8,1997,2,0,1,1960.781
1184,12.857645184136183,0,0.132995494,0,113.5544,4,1985,2,0,0,223.7088
1445,19.0,0,0.017746826,8,210.8244,9,1999,1,0,1,2540.6928
1433,12.857645184136183,0,0.028723187,8,131.831,5,1985,1,2,3,3635.268
19,12.857645184136183,0,0.041740624,4,98.3042,4,1985,2,0,0,198.4084
828,13.8,1,0.06457046,6,76.2012,2,2007,1,1,1,1669.8264
1402,14.5,0,0.08996026,8,159.5604,7,2002,1,1,1,1426.1436
393,13.65,0,0.040049609,5,34.4558,2,2007,1,1,1,611.2044
401,10.0,0,0.045848263,5,138.518,6,2004,2,1,1,2237.088
665,12.857645184136183,0,0.25637539,1,94.8436,4,1985,2,0,0,567.2616
238,18.35,0,0.099309997,6,91.4462,7,2002,1,1,1,1665.8316
735,7.235,0,0.058369013,13,115.2834,3,2009,1,2,2,1267.0174
403,14.7,0,0.072707309,6,49.5034,2,2007,1,1,1,291.6204
1197,10.5,0,0.02727641,9,171.3106,8,1997,2,0,1,3593.3226
249,15.0,0,0.118868155,13,229.4694,6,2004,2,1,1,5937.6044
183,10.0,0,0.067312613,13,234.359,9,1999,1,0,1,3072.667
613,16.85,1,0.079690403,13,113.4544,8,1997,2,0,1,2908.2144
1309,12.6,0,0.082921642,9,175.2054,7,2002,1,1,1,3502.108
456,12.857645184136183,1,0.056328717,13,63.9168,5,1985,1,2,3,1597.92
1136,12.857645184136183,0,0.026015519,13,255.8356,5,1985,1,2,3,2543.356
633,5.88,1,0.030242184,5,101.799,6,2004,2,1,1,515.995
912,13.35,0,0.1027194,4,228.8352,7,2002,1,1,1,5267.8096
874,12.15,1,0.04274788,10,183.695,9,1999,1,0,1,2929.52
420,20.7,0,0.021518435,0,157.5288,3,2009,1,2,2,1571.288
1170,12.857645184136183,1,0.112668963,6,191.0504,5,1985,1,2,3,5752.512
1184,17.75,0,0.076389281,0,111.1544,2,2007,1,1,1,1118.544
1046,18.0,0,0.008558144,0,79.0618,7,2002,1,1,1,1208.427
109,13.15,0,0.094450618,14,141.4812,0,1998,1,2,0,284.9624
1275,12.857645184136183,0,0.058827583,9,110.4912,4,1985,2,0,0,436.7648
747,15.7,0,0.074083388,0,253.3724,2,2007,1,1,1,6795.1548
1254,20.2,0,0.112227747,9,123.5046,1,1987,0,2,1,2739.1012
341,8.235,0,0.0828941,0,149.3076,2,2007,1,1,1,1921.4988
1337,20.25,0,0.014222617,9,148.9418,8,1997,2,0,1,3531.4032
148,13.65,0,0.035930784,13,184.4924,1,1987,0,2,1,9069.5276
591,11.8,1,0.057410724,10,149.5366,6,2004,2,1,1,1813.6392
1127,14.5,1,0.097750937,13,159.7262,2,2007,1,1,1,5728.5432
198,17.75,0,0.014577412,6,160.7262,6,2004,2,1,1,2864.2716
354,9.3,1,0.014076503,13,200.0084,3,2009,1,2,2,2182.4924
430,11.6,1,0.078863888,5,83.2276,1,1987,0,2,1,1543.3244
1182,7.485,0,0.069231189,13,112.1228,9,1999,1,0,1,1215.7508
1216,16.6,0,0.027579198,9,178.7344,8,1997,2,0,1,1605.9096
1339,5.175,0,0.050808821,8,33.6874,0,1998,1,2,0,70.5748
412,21.0,0,0.049583899,13,193.8478,2,2007,1,1,1,1162.4868
939,6.15,0,0.046342889,0,97.3384,9,1999,1,0,1,886.8456
27,15.35,0,0.073283193,14,91.812,8,1997,2,0,1,1771.028
1080,12.857645184136183,1,0.0,6,234.7958,4,1985,2,0,0,467.3916
879,10.395,0,0.112553853,13,59.022,3,2009,1,2,2,1378.206
520,6.98,0,0.041098016,3,81.6934,6,2004,2,1,1,818.934
295,15.2,1,0.103988736,6,177.0054,7,2002,1,1,1,3677.2134
1420,8.88,0,0.098603729,9,210.727,6,2004,2,1,1,4194.54
1433,14.0,0,0.029026218,8,131.331,2,2007,1,1,1,3635.268
458,12.857645184136183,0,0.078362484,0,177.937,5,1985,1,2,3,6704.606
288,6.035,0,0.236433601,13,155.5998,0,1998,1,2,0,153.7998
704,14.65,1,0.099692906,13,50.9666,2,2007,1,1,1,717.7324
347,6.865,0,0.056819936,13,212.6218,6,2004,2,1,1,2137.218
875,9.895,1,0.048761046,5,260.5278,7,2002,1,1,1,8851.1452
369,13.3,0,0.0,13,62.151,0,1998,1,2,0,63.251
810,12.15,1,0.132621594,6,190.1872,3,2009,1,2,2,3781.744
144,9.3,0,0.016087659,4,249.6092,3,2009,1,2,2,5976.2208
698,15.85,0,0.069491408,1,218.2166,2,2007,1,1,1,4789.7652
718,12.857645184136183,0,0.06908877,10,52.3324,5,1985,1,2,3,1298.31
234,14.6,1,0.071904258,6,106.8254,0,1998,1,2,0,108.5254
917,12.857645184136183,1,0.06627464,13,54.1956,5,1985,1,2,3,3002.758
1047,19.5,0,0.082552214,3,179.8002,8,1997,2,0,1,716.4008
399,7.405,0,0.02556185,3,89.7146,0,1998,1,2,0,182.4292
1186,11.3,1,0.054507422,10,96.3094,1,1987,0,2,1,666.4658
483,11.1,0,0.11084417,6,189.2846,9,1999,1,0,1,5159.2842
635,17.5,0,0.01558456,6,185.1266,9,1999,1,0,1,4795.0916
364,4.905,0,0.1175683,3,197.6768,7,2002,1,1,1,2956.152
490,12.857645184136183,1,0.038341654,13,146.2102,5,1985,1,2,3,4228.4958
1451,18.2,0,0.162960415,8,43.5086,1,1987,0,2,1,1070.6064
683,12.857645184136183,1,0.05787008,2,49.7008,4,1985,2,0,0,50.6008
551,19.0,0,0.112556507,5,104.9622,2,2007,1,1,1,1587.933
1375,12.0,0,0.104230135,8,259.5278,8,1997,2,0,1,2603.278
1399,5.945,0,0.093026207,9,128.7652,8,1997,2,0,1,516.6608
198,17.75,0,0.014602837,6,158.6262,9,1999,1,0,1,3819.0288
1363,12.857645184136183,0,0.032610007,9,37.4822,5,1985,1,2,3,942.7728
216,12.857645184136183,1,0.0,6,188.2556,5,1985,1,2,3,4693.89
1167,11.6,1,0.144604071,4,240.8222,3,2009,1,2,2,3585.333
519,5.785,1,0.040523265,13,177.866,3,2009,1,2,2,4853.682
270,7.5,0,0.032599801,5,238.1906,1,1987,0,2,1,3327.6684
513,19.35,1,0.062655235,0,163.3184,7,2002,1,1,1,2641.8944
1177,12.857645184136183,1,0.017937483,10,103.499,5,1985,1,2,3,1547.985
715,10.395,1,0.0,0,51.4008,3,2009,1,2,2,556.6088
203,12.857645184136183,1,0.0,3,160.692,4,1985,2,0,0,319.584
655,13.65,1,0.0,13,55.8588,7,2002,1,1,1,1431.47
1389,17.25,0,0.113694957,9,253.4724,9,1999,1,0,1,6040.1376
442,12.3,0,0.037148619,13,116.8834,2,2007,1,1,1,2649.2182
206,19.0,1,0.162882227,5,46.8718,0,1998,1,2,0,189.0872
755,20.75,0,0.089243789,2,192.0478,6,2004,2,1,1,4649.9472
499,8.6,1,0.040432954,3,191.653,2,2007,1,1,1,3795.06
1072,7.365,0,0.042560252,6,226.172,8,1997,2,0,1,3169.208
1421,10.1,0,0.03020851,8,153.1656,8,1997,2,0,1,1544.656
1044,12.857645184136183,1,0.123089128,13,63.6484,4,1985,2,0,0,65.2484
1325,15.6,0,0.111685868,11,184.7924,0,1998,1,2,0,370.1848
845,15.35,0,0.01404119,5,38.419,9,1999,1,0,1,476.047
536,14.3,0,0.127517605,5,86.0224,6,2004,2,1,1,1022.6688
878,7.42,0,0.020374875,13,248.0092,1,1987,0,2,1,1245.046
1162,16.1,0,0.0343603,6,253.4356,9,1999,1,0,1,2797.6916
434,6.935,1,0.041282286,13,103.5332,8,1997,2,0,1,1230.3984
519,5.785,1,0.040325274,13,180.466,1,1987,0,2,1,719.064
137,7.55,1,0.051794958,6,122.6072,0,1998,1,2,0,122.5072
1342,19.25,0,0.108030434,9,32.4558,8,1997,2,0,1,101.8674
1071,19.1,0,0.096733815,6,233.1958,8,1997,2,0,1,5141.3076
415,10.5,0,0.052511611,5,90.783,1,1987,0,2,1,1258.362
158,11.5,0,0.014921093,15,173.908,3,2009,1,2,2,1211.756
151,16.5,1,0.068112874,3,104.599,6,2004,2,1,1,2889.572
1394,11.5,0,0.021020616,8,130.7942,7,2002,1,1,1,2782.3782
908,12.857645184136183,0,0.085538477,13,169.2816,5,1985,1,2,3,3523.4136
748,8.63,1,0.028391879,3,173.9422,3,2009,1,2,2,4138.6128
1392,12.15,0,0.0,8,224.4404,3,2009,1,2,2,5626.01
991,19.25,0,0.102349519,4,52.7956,2,2007,1,1,1,928.1252
39,8.93,0,0.028461453,4,152.234,9,1999,1,0,1,5053.422
912,13.35,0,0.102670882,4,228.6352,9,1999,1,0,1,3435.528
1410,5.88,0,0.024926013,9,149.9392,9,1999,1,0,1,1491.392
75,15.85,0,0.107765165,14,59.5904,9,1999,1,0,1,703.0848
1034,9.6,0,0.035651291,13,244.917,7,2002,1,1,1,2916.204
1405,17.1,0,0.0,9,167.0842,3,2009,1,2,2,1326.2736
805,16.85,0,0.139301634,13,144.976,1,1987,0,2,1,2783.044
531,17.85,0,0.011258035,13,211.656,7,2002,1,1,1,2556.672
1153,15.1,1,0.0,6,63.7194,3,2009,1,2,2,1362.2268
1063,9.0,0,0.065194971,13,177.737,1,1987,0,2,1,2117.244
852,9.0,0,0.079506434,3,78.3644,7,2002,1,1,1,1728.4168
1107,17.6,1,0.076058484,10,111.8202,1,1987,0,2,1,2025.3636
126,11.8,0,0.054238448,7,75.4012,9,1999,1,0,1,986.7156
759,7.51,0,0.103793399,13,110.1544,6,2004,2,1,1,2684.5056
786,19.35,1,0.031069993,13,112.0544,0,1998,1,2,0,223.7088
274,9.5,1,0.048676324,15,187.7898,6,2004,2,1,1,2057.9878
749,13.5,1,0.068010049,4,57.2562,7,2002,1,1,1,770.3306
412,21.0,0,0.049381666,13,193.0478,9,1999,1,0,1,1549.9824
1218,15.0,0,0.04499948,8,140.4838,7,2002,1,1,1,1685.8056
860,14.8,1,0.073468631,1,110.857,0,1998,1,2,0,329.571
222,8.575,1,0.072252888,4,196.5794,2,2007,1,1,1,5267.1438
903,11.65,1,0.018275816,10,110.8544,0,1998,1,2,0,111.8544
893,6.26,1,0.009866049,10,151.1366,6,2004,2,1,1,2267.049
385,18.85,0,0.042736348,3,255.933,7,2002,1,1,1,3844.995
1458,8.43,0,0.177971115,9,174.0422,9,1999,1,0,1,2069.3064
657,15.75,0,0.054884821,0,195.3452,1,1987,0,2,1,1761.7068
36,18.35,0,0.0,4,151.934,1,1987,0,2,1,306.268
687,10.195,1,0.075291577,6,119.1808,0,1998,1,2,0,351.5424
54,14.15,0,0.042246575,4,54.2982,9,1999,1,0,1,1104.5622
98,8.365,0,0.071846495,7,37.9506,8,1997,2,0,1,569.259
281,12.15,0,0.025916883,15,120.244,7,2002,1,1,1,2277.036
2,8.27,1,0.0,14,183.2924,2,2007,1,1,1,2406.2012
460,8.71,1,0.0,4,43.5744,2,2007,1,1,1,498.0184
1060,19.6,1,0.041806702,5,48.8376,2,2007,1,1,1,527.3136
901,7.0,0,0.152261999,3,105.728,2,2007,1,1,1,1278.336
898,11.35,0,0.03093263,13,51.5008,3,2009,1,2,2,607.2096
877,10.5,0,0.041360997,6,39.5164,1,1987,0,2,1,926.7936
1057,10.1,0,0.024159767,3,114.715,6,2004,2,1,1,815.605
52,12.857645184136183,0,0.094916347,14,172.3106,5,1985,1,2,3,4277.765
1396,18.6,0,0.080434451,8,93.4436,1,1987,0,2,1,1701.7848
226,15.5,1,0.044024163,6,102.0332,0,1998,1,2,0,102.5332
49,8.88,0,0.086957199,7,152.5682,7,2002,1,1,1,1372.2138
732,6.4,0,0.141860161,5,41.0796,0,1998,1,2,0,41.2796
750,14.0,1,0.060376776,5,154.5656,1,1987,0,2,1,2471.4496
575,20.35,0,0.054277132,13,117.3466,3,2009,1,2,2,824.9262
68,12.857645184136183,0,0.043168763,14,82.8592,4,1985,2,0,0,165.1184
389,5.365,1,0.141033536,12,173.6764,2,2007,1,1,1,858.882
949,18.85,0,0.055347985,0,131.5284,6,2004,2,1,1,1581.9408
1370,12.6,0,0.007468056,9,186.9556,9,1999,1,0,1,3379.6008
531,17.85,0,0.011281018,13,213.756,3,2009,1,2,2,3408.896
1008,20.2,1,0.118025091,0,195.811,2,2007,1,1,1,2553.343
962,17.6,0,0.058209079,10,153.6314,7,2002,1,1,1,5274.4676
200,12.3,1,0.064984487,15,92.5804,2,2007,1,1,1,2297.01
374,13.15,1,0.165616415,6,172.6764,9,1999,1,0,1,2061.3168
798,6.715,1,0.121485195,0,40.2454,1,1987,0,2,1,587.2356
1352,5.5,0,0.047290068,11,100.5016,3,2009,1,2,2,1416.8224
740,9.27,0,0.103419257,4,148.105,0,1998,1,2,0,149.805
1051,12.6,1,0.021969896,6,248.6092,8,1997,2,0,1,3237.1196
1452,7.285,0,0.031151633,9,173.2054,8,1997,2,0,1,4902.9512
473,8.42,1,0.030816999,3,230.8352,1,1987,0,2,1,3435.528
78,17.25,0,0.070703828,4,170.3764,0,1998,1,2,0,343.5528
248,17.7,0,0.116542484,13,182.6266,8,1997,2,0,1,3504.1054
591,11.8,1,0.057421582,10,149.9366,8,1997,2,0,1,1662.5026
985,7.785,0,0.088888291,6,64.751,7,2002,1,1,1,1201.769
1407,14.6,0,0.059393919,9,181.7976,6,2004,2,1,1,3259.7568
420,20.7,0,0.021552357,0,157.0288,2,2007,1,1,1,2985.4472
1090,9.3,0,0.04295842,6,89.3172,6,2004,2,1,1,2051.9956
551,19.0,0,0.111902259,5,105.4622,6,2004,2,1,1,1905.5196
1329,19.1,0,0.15385153,11,185.1608,0,1998,1,2,0,551.2824
74,19.6,0,0.03387323,14,56.1614,1,1987,0,2,1,828.921
1127,12.857645184136183,1,0.096730427,13,159.0262,5,1985,1,2,3,5887.6694
248,17.7,0,0.117201696,13,184.0266,2,2007,1,1,1,2397.5458
462,17.7,0,0.0,6,115.0834,7,2002,1,1,1,2764.4016
1139,12.857645184136183,0,0.041556697,0,104.4332,4,1985,2,0,0,307.5996
1200,12.857645184136183,0,0.028410335,9,158.0604,5,1985,1,2,3,4595.3516
990,12.857645184136183,1,0.083109455,3,195.8426,5,1985,1,2,3,5734.5354
382,17.35,1,0.146299902,12,150.405,8,1997,2,0,1,3894.93
1107,17.6,1,0.076552407,10,110.5202,2,2007,1,1,1,450.0808
1021,12.35,1,0.038657256,6,110.257,3,2009,1,2,2,1757.712
1217,8.02,0,0.033259081,9,154.2972,0,1998,1,2,0,1090.5804
107,15.5,0,0.0,14,41.377,2,2007,1,1,1,649.155
1223,16.0,0,0.072655379,9,229.8668,6,2004,2,1,1,4837.7028
193,19.2,1,0.005620213,15,226.6062,2,2007,1,1,1,5191.2426
546,9.695,0,0.0,6,185.1898,6,2004,2,1,1,2619.2572
1009,14.5,0,0.0,3,154.4682,1,1987,0,2,1,1524.682
361,18.2,1,0.012273747,6,60.0904,2,2007,1,1,1,1113.2176
222,8.575,1,0.071832909,4,194.1794,6,2004,2,1,1,3316.3498
567,16.0,0,0.040911824,13,141.2496,1,1987,0,2,1,3387.5904
258,16.7,1,0.054739692,15,65.7168,7,2002,1,1,1,1086.5856
127,18.85,0,0.090850115,7,126.6336,6,2004,2,1,1,1150.5024
12,13.0,1,0.045239326,14,174.1054,2,2007,1,1,1,4377.635
569,13.8,1,0.014720848,3,89.9172,1,1987,0,2,1,1516.6924
1078,20.7,1,0.191008614,4,92.8436,0,1998,1,2,0,189.0872
339,15.5,1,0.0,13,147.2418,3,2009,1,2,2,1324.2762
866,12.857645184136183,1,0.135375727,6,256.133,4,1985,2,0,0,256.333
1361,12.15,0,0.028642712,9,149.0708,9,1999,1,0,1,1203.7664
1090,9.3,0,0.043209581,6,90.8172,2,2007,1,1,1,535.3032
868,15.15,1,0.012332667,13,130.0284,2,2007,1,1,1,3559.3668
1427,14.35,0,0.017135155,8,109.8228,2,2007,1,1,1,1657.842
388,12.857645184136183,0,0.17514326,6,222.3772,5,1985,1,2,3,9562.2196
684,16.25,0,0.078168739,3,91.3804,8,1997,2,0,1,1653.8472
84,11.8,0,0.113790879,14,185.3924,3,2009,1,2,2,370.1848
554,12.857645184136183,0,0.039300964,13,99.5042,5,1985,1,2,3,1884.8798
100,7.02,0,0.049865399,4,82.925,8,1997,2,0,1,1165.15
1343,12.857645184136183,0,0.017116983,11,211.956,4,1985,2,0,0,213.056
513,19.35,1,0.062528426,0,166.9184,8,1997,2,0,1,3302.368
406,20.35,0,0.060649213,0,232.7616,1,1987,0,2,1,2812.3392
1273,18.75,0,0.010363586,9,207.1954,6,2004,2,1,1,1667.1632
1318,12.857645184136183,0,0.066969525,9,39.2796,5,1985,1,2,3,701.7532
282,12.857645184136183,0,0.021170542,0,117.6124,5,1985,1,2,3,2251.7356
649,13.8,1,0.056960814,13,230.0984,9,1999,1,0,1,3707.1744
1260,13.15,0,0.092589917,9,159.5604,1,1987,0,2,1,1901.5248
1039,6.69,1,0.036903419,10,175.137,6,2004,2,1,1,1235.059
493,17.7,1,0.122065518,10,103.3674,9,1999,1,0,1,2546.685
1154,12.857645184136183,1,0.109459733,6,84.1592,5,1985,1,2,3,1320.9472
270,7.5,0,0.03269312,5,238.7906,7,2002,1,1,1,4040.7402
513,19.35,1,0.062625641,0,165.3184,9,1999,1,0,1,1651.184
1207,6.235,0,0.118915034,9,264.791,7,2002,1,1,1,2103.928
145,6.695,0,0.03408026,5,220.8456,3,2009,1,2,2,5084.0488
1329,19.1,0,0.092437711,11,185.2608,2,2007,1,1,1,1470.0864
1296,11.6,0,0.037734334,8,98.1042,3,2009,1,2,2,2678.5134
1165,17.75,1,0.067639698,0,187.624,7,2002,1,1,1,1491.392
1213,19.6,0,0.02394662,9,106.9964,6,2004,2,1,1,1788.3388
1372,12.857645184136183,0,0.041621987,9,253.6014,5,1985,1,2,3,6630.0364
1464,6.59,0,0.026180032,9,120.7098,6,2004,2,1,1,2530.7058
304,6.67,1,0.0,13,133.0626,9,1999,1,0,1,1573.9512
1467,12.857645184136183,0,0.024358634,8,190.4214,5,1985,1,2,3,5652.642
102,14.15,0,0.036147029,14,39.3138,2,2007,1,1,1,527.9794
168,10.5,1,0.117149075,0,164.121,3,2009,1,2,2,1794.331
1111,17.6,0,0.049144165,13,112.7176,9,1999,1,0,1,1717.764
245,15.6,0,0.195688803,5,77.367,0,1998,1,2,0,153.134
1403,13.6,0,0.010008699,9,176.737,9,1999,1,0,1,4940.236
1165,17.75,1,0.067490036,0,185.224,6,2004,2,1,1,6338.416
690,12.857645184136183,0,0.034203092,0,43.3086,5,1985,1,2,3,624.5204
368,12.857645184136183,1,0.058542509,6,168.6448,5,1985,1,2,3,3408.896
590,12.857645184136183,0,0.013199737,3,108.9254,5,1985,1,2,3,2713.135
163,16.0,1,0.099252438,5,87.4856,6,2004,2,1,1,1054.6272
1129,17.6,1,0.016092971,1,45.8402,3,2009,1,2,2,1102.5648
493,17.7,1,0.122565413,10,103.8674,2,2007,1,1,1,1528.011
316,8.905,0,0.143010016,5,61.6878,1,1987,0,2,1,1029.9926
995,8.365,1,0.039836895,6,191.6188,6,2004,2,1,1,2094.6068
193,12.857645184136183,1,0.005561538,15,224.0062,5,1985,1,2,3,3837.0054
138,11.85,1,0.050043472,6,164.6526,1,1987,0,2,1,2137.8838
1221,13.0,0,0.099479703,9,44.906,9,1999,1,0,1,652.484
1204,19.2,0,0.077628053,9,197.611,9,1999,1,0,1,3142.576
396,8.1,0,0.0,6,211.8902,3,2009,1,2,2,3823.0236
1165,17.75,1,0.067777778,0,186.924,3,2009,1,2,2,3169.208
1329,19.1,0,0.091917786,11,182.7608,8,1997,2,0,1,1837.608
1044,13.0,1,0.070243155,13,65.7484,1,1987,0,2,1,391.4904
1308,7.5,0,0.036228067,8,175.2028,6,2004,2,1,1,4427.57
